Product,Sales,Region,Tax_rate
Monitor,968,North,0.15
Monitor,281,West,0.15
Phone,539,East,0.15
Laptop,1088,East,0.15
Tablet,295,East,0.15
Monitor,1290,North,0.15
Tablet,187,North,0.15
Laptop,218,East,0.15
Phone,844,South,0.15
Monitor,145,East,0.15
Tablet,910,North,0.15
Monitor,1271,North,0.15
Phone,571,South,0.15
Tablet,1418,East,0.15
Phone,142,North,0.15
Laptop,991,South,0.15
Laptop,315,South,0.15
Monitor,168,North,0.15
Tablet,702,East,0.15
Phone,718,North,0.15
Monitor,880,East,0.15
Monitor,1452,West,0.15
Laptop,832,South,0.15
Monitor,1436,East,0.15
Phone,449,West,0.15
Phone,425,South,0.15
Monitor,1348,South,0.15
Laptop,751,East,0.15
Tablet,1254,South,0.15
Tablet,546,East,0.15
Tablet,142,South,0.15
Tablet,427,West,0.15
Phone,1465,South,0.15
Tablet,892,East,0.15
Tablet,743,West,0.15
Phone,1280,South,0.15
Tablet,1215,North,0.15
Laptop,447,South,0.15
Laptop,1368,North,0.15
Monitor,778,South,0.15
Laptop,1289,South,0.15
Phone,119,South,0.15
Phone,340,South,0.15
Laptop,1087,North,0.15
Phone,755,North,0.15
Tablet,1422,South,0.15
Laptop,1005,North,0.15
Laptop,677,West,0.15
Phone,540,South,0.15
Phone,1459,East,0.15
Tablet,770,North,0.15
Monitor,955,West,0.15
Phone,417,South,0.15
Monitor,508,South,0.15
Monitor,323,South,0.15
Monitor,1230,North,0.15
Phone,381,East,0.15
Monitor,1205,East,0.15
Tablet,1409,North,0.15
Laptop,1248,East,0.15
Laptop,796,West,0.15
Phone,456,West,0.15
Phone,402,West,0.15
Monitor,156,North,0.15
Tablet,187,West,0.15
Monitor,466,West,0.15
Phone,1058,North,0.15
Phone,960,East,0.15
Phone,289,North,0.15
Phone,568,West,0.15
Phone,1419,East,0.15
Phone,914,East,0.15
Tablet,795,South,0.15
Tablet,357,East,0.15
Laptop,958,South,0.15
Laptop,151,South,0.15
Phone,800,East,0.15
Phone,1197,East,0.15
Phone,915,North,0.15
Tablet,1453,West,0.15
Phone,769,West,0.15
Laptop,1329,South,0.15
Tablet,1028,West,0.15
Monitor,1029,South,0.15
Monitor,887,West,0.15
Monitor,582,East,0.15
Laptop,1040,West,0.15
Phone,653,South,0.15
Tablet,795,South,0.15
Monitor,656,West,0.15
Monitor,750,West,0.15
Monitor,795,East,0.15
Tablet,1193,South,0.15
Phone,996,West,0.15
Phone,580,North,0.15
Laptop,978,North,0.15
Monitor,803,South,0.15
Laptop,1028,West,0.15
Laptop,212,West,0.15
Laptop,624,North,0.15
Laptop,688,West,0.15
Monitor,559,West,0.15
Laptop,1211,North,0.15
Monitor,1217,North,0.15
Phone,898,South,0.15
Laptop,868,West,0.15
Monitor,397,East,0.15
Monitor,1063,South,0.15
Monitor,663,West,0.15
Phone,1455,West,0.15
Laptop,340,West,0.15
Monitor,400,West,0.15
Monitor,1409,East,0.15
Tablet,254,South,0.15
Tablet,1272,South,0.15
Phone,631,West,0.15
Monitor,1101,East,0.15
Laptop,673,West,0.15
Laptop,963,East,0.15
Monitor,638,North,0.15
Tablet,521,North,0.15
Tablet,1161,North,0.15
Monitor,662,South,0.15
Laptop,616,East,0.15
Phone,852,North,0.15
Laptop,338,South,0.15
Laptop,754,North,0.15
Phone,1339,North,0.15
Monitor,342,South,0.15
Tablet,445,South,0.15
Monitor,1031,North,0.15
Tablet,539,West,0.15
Laptop,882,North,0.15
Monitor,1250,East,0.15
Monitor,295,West,0.15
Phone,189,North,0.15
Monitor,988,East,0.15
Laptop,450,West,0.15
Laptop,224,South,0.15
Phone,143,West,0.15
Tablet,426,North,0.15
Tablet,360,North,0.15
Tablet,632,East,0.15
Tablet,494,West,0.15
Monitor,1028,West,0.15
Phone,1063,West,0.15
Phone,1225,East,0.15
Phone,1063,West,0.15
Phone,602,North,0.15
Monitor,180,East,0.15
Tablet,820,East,0.15
Phone,900,South,0.15
Tablet,605,North,0.15
Laptop,492,East,0.15
Laptop,767,West,0.15
Laptop,901,South,0.15
Monitor,243,East,0.15
Tablet,140,North,0.15
Monitor,334,North,0.15
Monitor,546,South,0.15
Tablet,447,South,0.15
Monitor,690,West,0.15
Tablet,1382,South,0.15
Phone,448,West,0.15
Phone,823,North,0.15
Phone,424,South,0.15
Monitor,219,West,0.15
Monitor,614,West,0.15
Phone,124,West,0.15
Laptop,1454,West,0.15
Laptop,1473,East,0.15
Phone,241,North,0.15
Laptop,713,East,0.15
Laptop,831,West,0.15
Tablet,846,East,0.15
Laptop,1451,West,0.15
Laptop,1139,North,0.15
Phone,1261,North,0.15
Laptop,1088,East,0.15
Monitor,611,East,0.15
Laptop,438,West,0.15
Monitor,655,North,0.15
Laptop,950,North,0.15
Tablet,1452,East,0.15
Laptop,881,West,0.15
Tablet,717,East,0.15
Tablet,1037,West,0.15
Phone,968,North,0.15
Tablet,405,South,0.15
Laptop,357,East,0.15
Tablet,364,West,0.15
Tablet,992,North,0.15
Tablet,928,West,0.15
Monitor,267,East,0.15
Tablet,1089,West,0.15
Monitor,1119,West,0.15
Laptop,111,West,0.15
Tablet,1466,West,0.15
Monitor,420,North,0.15
Tablet,343,North,0.15
Phone,246,West,0.15
Phone,677,North,0.15
Laptop,1014,North,0.15
Phone,339,South,0.15
Monitor,1183,North,0.15
Laptop,152,East,0.15
Monitor,593,North,0.15
Tablet,1114,South,0.15
Monitor,862,South,0.15
Laptop,808,North,0.15
Tablet,1076,South,0.15
Tablet,394,East,0.15
Laptop,717,North,0.15
Monitor,212,South,0.15
Phone,955,South,0.15
Laptop,791,East,0.15
Phone,531,South,0.15
Phone,700,South,0.15
Phone,887,South,0.15
Tablet,588,West,0.15
Laptop,652,South,0.15
Laptop,788,East,0.15
Monitor,1108,South,0.15
Monitor,396,South,0.15
Phone,615,West,0.15
Laptop,817,North,0.15
Monitor,935,North,0.15
Monitor,873,South,0.15
Phone,504,East,0.15
Laptop,163,East,0.15
Phone,1275,North,0.15
Tablet,432,West,0.15
Monitor,327,South,0.15
Tablet,1104,West,0.15
Phone,1172,West,0.15
Tablet,126,West,0.15
Monitor,1332,North,0.15
Monitor,359,South,0.15
Laptop,518,East,0.15
Laptop,676,South,0.15
Tablet,805,East,0.15
Tablet,1301,North,0.15
Laptop,409,North,0.15
Tablet,1284,South,0.15
Phone,849,West,0.15
Tablet,863,North,0.15
Monitor,645,West,0.15
Monitor,1012,South,0.15
Laptop,484,North,0.15
Phone,102,East,0.15
Tablet,1138,South,0.15
Tablet,1484,East,0.15
Laptop,1432,East,0.15
Monitor,200,North,0.15
Phone,154,East,0.15
Tablet,1467,East,0.15
Laptop,963,South,0.15
Tablet,1190,West,0.15
Phone,1411,East,0.15
Phone,1209,South,0.15
Phone,698,West,0.15
Monitor,850,East,0.15
Tablet,1213,West,0.15
Laptop,649,North,0.15
Tablet,1151,North,0.15
Phone,245,North,0.15
Monitor,330,East,0.15
Tablet,771,East,0.15
Monitor,1164,South,0.15
Monitor,334,East,0.15
Laptop,782,West,0.15
Tablet,577,West,0.15
Monitor,120,East,0.15
Tablet,336,West,0.15
Phone,1120,North,0.15
Monitor,1013,North,0.15
Monitor,1408,North,0.15
Monitor,512,North,0.15
Phone,636,South,0.15
Phone,1340,East,0.15
Phone,1234,East,0.15
Tablet,730,North,0.15
Phone,1263,East,0.15
Phone,1026,West,0.15
Phone,1360,East,0.15
Tablet,1042,North,0.15
Laptop,1471,West,0.15
Monitor,777,East,0.15
Laptop,784,South,0.15
Tablet,638,East,0.15
Phone,517,North,0.15
Tablet,1040,North,0.15
Tablet,516,West,0.15
Tablet,650,North,0.15
Phone,1292,South,0.15
Laptop,1099,East,0.15
Laptop,1347,South,0.15
Laptop,716,North,0.15
Tablet,490,North,0.15
Monitor,640,West,0.15
Phone,263,East,0.15
Laptop,847,North,0.15
Phone,806,West,0.15
Laptop,794,South,0.15
Laptop,145,East,0.15
Laptop,1211,North,0.15
Tablet,1009,West,0.15
Laptop,1241,West,0.15
Phone,714,East,0.15
Tablet,475,South,0.15
Tablet,698,East,0.15
Tablet,595,East,0.15
Monitor,996,South,0.15
Tablet,1040,West,0.15
Tablet,942,East,0.15
Laptop,277,East,0.15
Laptop,795,East,0.15
Tablet,628,South,0.15
Tablet,320,West,0.15
Tablet,224,North,0.15
Laptop,590,North,0.15
Phone,921,South,0.15
Laptop,862,North,0.15
Phone,1074,North,0.15
Monitor,887,West,0.15
Tablet,425,West,0.15
Phone,525,West,0.15
Tablet,812,South,0.15
Laptop,827,South,0.15
Monitor,1252,South,0.15
Tablet,367,South,0.15
Tablet,1446,East,0.15
Phone,1093,South,0.15
Monitor,1261,South,0.15
Phone,612,West,0.15
Phone,673,West,0.15
Phone,956,South,0.15
Phone,836,North,0.15
Phone,1407,North,0.15
Laptop,608,North,0.15
Tablet,1333,South,0.15
Tablet,1419,North,0.15
Monitor,743,East,0.15
Tablet,536,East,0.15
Phone,647,South,0.15
Tablet,387,East,0.15
Phone,1290,South,0.15
Tablet,394,South,0.15
Tablet,873,South,0.15
Monitor,846,South,0.15
Tablet,1324,South,0.15
Laptop,1185,West,0.15
Laptop,753,South,0.15
Tablet,1313,East,0.15
Monitor,218,South,0.15
Monitor,215,South,0.15
Laptop,602,North,0.15
Laptop,1252,South,0.15
Monitor,721,South,0.15
Tablet,1460,East,0.15
Phone,1224,East,0.15
Monitor,1172,West,0.15
Monitor,1362,South,0.15
Monitor,756,North,0.15
Tablet,732,West,0.15
Phone,537,North,0.15
Laptop,1338,West,0.15
Tablet,1447,West,0.15
Tablet,926,East,0.15
Laptop,642,West,0.15
Laptop,410,East,0.15
Laptop,1474,North,0.15
Laptop,819,West,0.15
Phone,1308,South,0.15
Tablet,1064,East,0.15
Monitor,661,North,0.15
Monitor,179,North,0.15
Monitor,144,East,0.15
Laptop,1048,North,0.15
Tablet,318,East,0.15
Monitor,1014,North,0.15
Laptop,1367,North,0.15
Phone,1406,North,0.15
Laptop,124,West,0.15
Monitor,1321,South,0.15
Monitor,191,East,0.15
Phone,1277,West,0.15
Phone,1163,North,0.15
Monitor,613,South,0.15
Tablet,561,North,0.15
Phone,1347,East,0.15
Monitor,1009,West,0.15
Phone,492,West,0.15
Laptop,1295,West,0.15
Monitor,301,East,0.15
Laptop,1169,East,0.15
Laptop,835,North,0.15
Phone,1124,South,0.15
Tablet,429,West,0.15
Monitor,320,East,0.15
Tablet,103,South,0.15
Tablet,534,North,0.15
Laptop,966,West,0.15
Tablet,850,East,0.15
Tablet,1027,North,0.15
Tablet,414,South,0.15
Phone,844,North,0.15
Laptop,993,West,0.15
Tablet,1446,East,0.15
Tablet,787,North,0.15
Laptop,199,North,0.15
Tablet,207,East,0.15
Phone,798,South,0.15
Tablet,430,North,0.15
Phone,1079,South,0.15
Laptop,375,South,0.15
Monitor,1421,West,0.15
Phone,1452,South,0.15
Phone,917,East,0.15
Laptop,829,South,0.15
Phone,145,East,0.15
Phone,439,East,0.15
Phone,453,North,0.15
Phone,384,West,0.15
Phone,833,West,0.15
Phone,829,South,0.15
Monitor,1073,North,0.15
Laptop,1072,West,0.15
Monitor,1273,South,0.15
Monitor,398,West,0.15
Laptop,1269,East,0.15
Laptop,1348,West,0.15
Laptop,295,East,0.15
Tablet,971,East,0.15
Tablet,1354,North,0.15
Phone,514,South,0.15
Phone,315,South,0.15
Monitor,1140,East,0.15
Tablet,1138,North,0.15
Tablet,150,East,0.15
Phone,638,North,0.15
Monitor,1038,East,0.15
Phone,843,East,0.15
Tablet,474,South,0.15
Laptop,1054,West,0.15
Phone,1084,North,0.15
Phone,425,West,0.15
Tablet,597,North,0.15
Tablet,1091,North,0.15
Monitor,394,East,0.15
Phone,774,West,0.15
Phone,931,South,0.15
Monitor,1165,West,0.15
Laptop,1308,South,0.15
Laptop,1485,East,0.15
Laptop,1177,North,0.15
Phone,1248,North,0.15
Phone,1055,West,0.15
Laptop,784,South,0.15
Tablet,476,South,0.15
Monitor,761,South,0.15
Tablet,494,West,0.15
Tablet,904,East,0.15
Monitor,493,West,0.15
Monitor,286,West,0.15
Phone,748,West,0.15
Laptop,970,East,0.15
Laptop,260,South,0.15
Tablet,1382,South,0.15
Monitor,140,East,0.15
Monitor,595,West,0.15
Phone,423,South,0.15
Phone,1193,South,0.15
Laptop,1341,West,0.15
Laptop,228,East,0.15
Laptop,705,West,0.15
Monitor,699,North,0.15
Laptop,1044,North,0.15
Tablet,255,North,0.15
Monitor,152,West,0.15
Laptop,194,North,0.15
Laptop,1190,East,0.15
Monitor,1402,South,0.15
Tablet,375,East,0.15
Laptop,748,North,0.15
Phone,407,South,0.15
Monitor,240,West,0.15
Tablet,864,West,0.15
Tablet,148,West,0.15
Phone,1281,West,0.15
Laptop,811,West,0.15
Tablet,436,East,0.15
Phone,756,North,0.15
Laptop,1198,East,0.15
Laptop,148,East,0.15
Tablet,137,North,0.15
Phone,152,South,0.15
Monitor,1288,East,0.15
Monitor,824,West,0.15
Monitor,692,West,0.15
Monitor,572,West,0.15
Tablet,1097,North,0.15
Laptop,1030,West,0.15
Laptop,843,South,0.15
Monitor,912,North,0.15
Laptop,881,West,0.15
Laptop,637,North,0.15
Monitor,1072,North,0.15
Phone,137,South,0.15
Laptop,1116,South,0.15
Tablet,1261,South,0.15
Monitor,197,West,0.15
Tablet,1422,North,0.15
Phone,1346,East,0.15
Phone,1309,East,0.15
Tablet,1398,West,0.15
Tablet,219,West,0.15
Phone,872,East,0.15
Laptop,878,South,0.15
Laptop,1352,West,0.15
Tablet,105,North,0.15
Tablet,197,East,0.15
Phone,1007,South,0.15
Tablet,380,South,0.15
Laptop,101,East,0.15
Monitor,868,South,0.15
Laptop,1239,North,0.15
Phone,362,North,0.15
Phone,329,East,0.15
Tablet,487,South,0.15
Monitor,533,West,0.15
Tablet,558,West,0.15
Phone,629,South,0.15
Phone,1199,South,0.15
Laptop,340,North,0.15
Laptop,223,South,0.15
Phone,352,North,0.15
Tablet,1481,East,0.15
Laptop,1054,East,0.15
Tablet,946,East,0.15
Monitor,902,West,0.15
Phone,1388,North,0.15
Laptop,793,East,0.15
Phone,707,West,0.15
Monitor,992,East,0.15
Phone,1055,East,0.15
Laptop,1182,North,0.15
Monitor,141,East,0.15
Phone,609,North,0.15
Monitor,153,West,0.15
Tablet,169,South,0.15
Tablet,623,South,0.15
Laptop,1174,East,0.15
Tablet,631,West,0.15
Laptop,1261,West,0.15
Monitor,956,North,0.15
Tablet,495,North,0.15
Phone,769,North,0.15
Monitor,852,East,0.15
Phone,293,East,0.15
Phone,329,West,0.15
Monitor,676,South,0.15
Monitor,1335,West,0.15
Laptop,753,East,0.15
Laptop,843,East,0.15
Tablet,1142,South,0.15
Laptop,438,East,0.15
Tablet,365,West,0.15
Tablet,983,South,0.15
Laptop,1205,West,0.15
Phone,1470,North,0.15
Phone,948,East,0.15
Tablet,876,North,0.15
Phone,556,West,0.15
Phone,1006,West,0.15
Monitor,210,West,0.15
Monitor,739,East,0.15
Laptop,1051,West,0.15
Phone,364,East,0.15
Laptop,273,East,0.15
Tablet,1075,East,0.15
Tablet,696,East,0.15
Laptop,603,East,0.15
Laptop,1102,West,0.15
Laptop,1468,North,0.15
Laptop,1379,East,0.15
Tablet,834,North,0.15
Laptop,400,East,0.15
Monitor,1473,West,0.15
Monitor,401,South,0.15
Laptop,1079,West,0.15
Monitor,1202,East,0.15
Tablet,1304,East,0.15
Phone,1013,East,0.15
Tablet,937,East,0.15
Monitor,130,East,0.15
Monitor,290,North,0.15
Monitor,658,West,0.15
Phone,225,South,0.15
Monitor,927,East,0.15
Laptop,1214,South,0.15
Laptop,984,East,0.15
Phone,393,North,0.15
Monitor,319,West,0.15
Tablet,899,South,0.15
Monitor,845,East,0.15
Laptop,1328,West,0.15
Monitor,141,East,0.15
Monitor,944,West,0.15
Monitor,690,West,0.15
Tablet,712,West,0.15
Laptop,910,East,0.15
Laptop,917,South,0.15
Monitor,218,North,0.15
Phone,1468,North,0.15
Tablet,166,East,0.15
Phone,857,North,0.15
Tablet,1284,West,0.15
Phone,455,West,0.15
Tablet,869,East,0.15
Tablet,202,North,0.15
Monitor,1203,East,0.15
Tablet,1304,South,0.15
Phone,1374,West,0.15
Monitor,591,North,0.15
Laptop,425,South,0.15
Tablet,601,East,0.15
Laptop,152,North,0.15
Tablet,226,East,0.15
Tablet,670,North,0.15
Tablet,1467,North,0.15
Monitor,1331,North,0.15
Monitor,1398,East,0.15
Phone,1082,South,0.15
Tablet,1313,North,0.15
Laptop,202,North,0.15
Monitor,363,North,0.15
Laptop,1202,West,0.15
Phone,1203,North,0.15
Laptop,459,West,0.15
Phone,1395,North,0.15
Phone,823,South,0.15
Monitor,219,South,0.15
Tablet,733,West,0.15
Tablet,1201,North,0.15
Laptop,690,East,0.15
Laptop,254,East,0.15
Laptop,1057,West,0.15
Phone,225,West,0.15
Phone,1084,North,0.15
Monitor,1041,West,0.15
Monitor,101,South,0.15
Monitor,375,East,0.15
Phone,858,West,0.15
Monitor,1342,West,0.15
Phone,215,West,0.15
Monitor,1355,North,0.15
Tablet,311,West,0.15
Laptop,1013,West,0.15
Phone,692,North,0.15
Monitor,1005,East,0.15
Tablet,1046,West,0.15
Phone,589,East,0.15
Laptop,1112,North,0.15
Monitor,998,South,0.15
Monitor,831,East,0.15
Phone,1047,East,0.15
Tablet,363,South,0.15
Phone,421,North,0.15
Tablet,1119,North,0.15
Laptop,933,South,0.15
Laptop,1277,West,0.15
Monitor,1414,West,0.15
Laptop,1123,South,0.15
Tablet,727,North,0.15
Laptop,171,East,0.15
Monitor,725,North,0.15
Phone,1038,West,0.15
Laptop,509,South,0.15
Laptop,1313,South,0.15
Monitor,1330,South,0.15
Tablet,513,North,0.15
Laptop,1456,West,0.15
Laptop,1337,East,0.15
Tablet,686,South,0.15
Tablet,915,South,0.15
Monitor,750,North,0.15
Tablet,1349,East,0.15
Monitor,385,South,0.15
Phone,1402,South,0.15
Monitor,601,East,0.15
Tablet,1390,East,0.15
Monitor,447,East,0.15
Laptop,549,North,0.15
Monitor,339,East,0.15
Tablet,963,North,0.15
Laptop,610,South,0.15
Phone,1128,North,0.15
Laptop,1006,South,0.15
Phone,914,South,0.15
Monitor,198,North,0.15
Monitor,1360,East,0.15
Tablet,1409,North,0.15
Tablet,435,North,0.15
Tablet,581,West,0.15
Phone,892,North,0.15
Tablet,697,East,0.15
Tablet,1389,South,0.15
Monitor,313,North,0.15
Laptop,1001,West,0.15
Laptop,457,West,0.15
Tablet,784,South,0.15
Laptop,223,West,0.15
Monitor,1437,South,0.15
Laptop,1354,East,0.15
Laptop,981,North,0.15
Monitor,1112,West,0.15
Tablet,1117,North,0.15
Monitor,338,North,0.15
Laptop,958,East,0.15
Monitor,874,South,0.15
Phone,466,North,0.15
Phone,1401,South,0.15
Phone,941,West,0.15
Phone,1075,North,0.15
Phone,835,South,0.15
Laptop,1222,West,0.15
Phone,471,West,0.15
Phone,879,South,0.15
Laptop,430,South,0.15
Phone,1130,South,0.15
Tablet,519,North,0.15
Laptop,281,West,0.15
Tablet,1300,North,0.15
Monitor,511,West,0.15
Tablet,569,North,0.15
Tablet,343,South,0.15
Tablet,421,South,0.15
Tablet,696,South,0.15
Phone,465,North,0.15
Phone,1487,West,0.15
Monitor,937,North,0.15
Monitor,474,South,0.15
Tablet,927,East,0.15
Laptop,1150,South,0.15
Phone,1433,East,0.15
Laptop,1247,South,0.15
Phone,1265,South,0.15
Laptop,237,East,0.15
Monitor,1145,North,0.15
Monitor,1334,South,0.15
Laptop,1291,South,0.15
Phone,743,East,0.15
Laptop,948,North,0.15
Monitor,440,East,0.15
Phone,847,North,0.15
Phone,855,North,0.15
Phone,933,South,0.15
Monitor,519,South,0.15
Laptop,1076,South,0.15
Phone,1406,East,0.15
Tablet,1498,West,0.15
Laptop,1265,East,0.15
Laptop,1235,West,0.15
Phone,1496,North,0.15
Monitor,1231,South,0.15
Laptop,1225,North,0.15
Laptop,1094,East,0.15
Tablet,573,North,0.15
Tablet,292,West,0.15
Tablet,1288,West,0.15
Monitor,469,South,0.15
Tablet,288,West,0.15
Tablet,1137,West,0.15
Monitor,937,North,0.15
Laptop,399,West,0.15
Laptop,1326,South,0.15
Phone,178,East,0.15
Monitor,856,South,0.15
Laptop,583,North,0.15
Laptop,625,South,0.15
Monitor,389,North,0.15
Laptop,1172,North,0.15
Tablet,155,South,0.15
Phone,910,South,0.15
Laptop,1486,East,0.15
Tablet,341,West,0.15
Phone,963,North,0.15
Phone,725,East,0.15
Laptop,846,North,0.15
Laptop,636,North,0.15
Phone,473,South,0.15
Laptop,961,East,0.15
Tablet,1465,West,0.15
Monitor,320,North,0.15
Monitor,1264,North,0.15
Laptop,651,West,0.15
Monitor,868,West,0.15
Tablet,461,North,0.15
Phone,215,West,0.15
Tablet,1273,South,0.15
Tablet,1226,West,0.15
Phone,454,North,0.15
Monitor,1079,West,0.15
Monitor,936,North,0.15
Monitor,657,North,0.15
Laptop,492,East,0.15
Laptop,399,North,0.15
Phone,562,West,0.15
Phone,402,North,0.15
Tablet,1089,East,0.15
Laptop,335,North,0.15
Monitor,497,South,0.15
Laptop,1000,West,0.15
Phone,716,North,0.15
Tablet,905,East,0.15
Laptop,1329,North,0.15
Tablet,447,West,0.15
Tablet,546,East,0.15
Laptop,535,North,0.15
Monitor,648,South,0.15
Monitor,1275,East,0.15
Phone,736,North,0.15
Laptop,483,South,0.15
Tablet,893,West,0.15
Laptop,1020,North,0.15
Tablet,1194,North,0.15
Laptop,166,West,0.15
Phone,1256,West,0.15
Laptop,340,West,0.15
Laptop,567,East,0.15
Phone,557,South,0.15
Tablet,257,West,0.15
Monitor,484,South,0.15
Tablet,1331,West,0.15
Laptop,414,South,0.15
Laptop,895,South,0.15
Phone,1089,North,0.15
Tablet,1008,South,0.15
Laptop,1331,South,0.15
Monitor,1230,South,0.15
Tablet,1346,East,0.15
Phone,320,East,0.15
Monitor,620,East,0.15
Monitor,1272,East,0.15
Laptop,888,West,0.15
Monitor,931,North,0.15
Phone,1002,East,0.15
Tablet,422,East,0.15
Monitor,953,North,0.15
Phone,1074,East,0.15
Tablet,1214,South,0.15
Tablet,1229,South,0.15
Laptop,812,West,0.15
Tablet,808,North,0.15
Monitor,1293,South,0.15
Tablet,781,South,0.15
Phone,1195,West,0.15
Phone,1286,South,0.15
Tablet,857,East,0.15
Tablet,389,West,0.15
Monitor,1309,South,0.15
Laptop,1411,East,0.15
Laptop,427,West,0.15
Phone,495,North,0.15
Phone,1428,North,0.15
Monitor,134,West,0.15
Tablet,1262,North,0.15
Tablet,331,North,0.15
Phone,636,West,0.15
Phone,1175,West,0.15
Laptop,745,West,0.15
Monitor,200,North,0.15
Laptop,1100,East,0.15
Tablet,583,East,0.15
Laptop,557,South,0.15
Tablet,1038,South,0.15
Monitor,257,West,0.15
Monitor,1043,East,0.15
Phone,466,North,0.15
Monitor,1166,South,0.15
Laptop,651,East,0.15
Monitor,1464,East,0.15
Phone,149,East,0.15
Monitor,856,East,0.15
Tablet,1251,West,0.15
Tablet,1223,West,0.15
Tablet,749,East,0.15
Phone,753,North,0.15
Monitor,761,West,0.15
Laptop,212,North,0.15
Laptop,266,South,0.15
Laptop,618,South,0.15
Monitor,1392,West,0.15
Monitor,1474,South,0.15
Laptop,842,North,0.15
Phone,1359,East,0.15
Phone,1395,South,0.15
Phone,187,North,0.15
Laptop,918,South,0.15
Tablet,1351,West,0.15
Laptop,443,East,0.15
Laptop,763,North,0.15
Tablet,1259,South,0.15
Laptop,635,South,0.15
Phone,435,North,0.15
Tablet,1231,West,0.15
Phone,897,North,0.15
Laptop,839,West,0.15
Monitor,1451,North,0.15
Phone,190,North,0.15
Tablet,869,North,0.15
Laptop,790,East,0.15
Laptop,505,East,0.15
Laptop,724,East,0.15
Phone,1166,West,0.15
Monitor,1175,South,0.15
Monitor,1059,North,0.15
Phone,190,North,0.15
Laptop,754,West,0.15
Laptop,1442,South,0.15
Monitor,567,South,0.15
Tablet,155,South,0.15
Monitor,134,South,0.15
Laptop,1081,West,0.15
Tablet,1394,South,0.15
Phone,650,South,0.15
Tablet,159,South,0.15
Tablet,854,North,0.15
Tablet,1437,West,0.15
Laptop,1035,West,0.15
Phone,327,North,0.15
Laptop,557,North,0.15
Phone,242,South,0.15
Monitor,1357,West,0.15
Monitor,411,East,0.15
Laptop,1251,East,0.15
Laptop,1493,East,0.15
Laptop,128,East,0.15
Phone,950,North,0.15
Laptop,388,West,0.15
Laptop,709,West,0.15
Phone,463,East,0.15
Monitor,1281,East,0.15
Laptop,1441,South,0.15
Laptop,755,West,0.15
Monitor,677,South,0.15
Monitor,1139,South,0.15
Laptop,1409,North,0.15
Tablet,1436,West,0.15
Monitor,627,South,0.15
Laptop,1347,South,0.15
Tablet,1180,South,0.15
Monitor,981,East,0.15
Tablet,404,East,0.15
Monitor,1052,East,0.15
Phone,901,West,0.15
Phone,714,North,0.15
Tablet,1442,East,0.15
Laptop,374,South,0.15
Tablet,895,East,0.15
Monitor,167,North,0.15
Phone,546,North,0.15
Tablet,1066,East,0.15
Laptop,1148,West,0.15
Tablet,710,South,0.15
Laptop,312,West,0.15
Phone,1020,East,0.15
Phone,1405,West,0.15
Laptop,1301,East,0.15
Laptop,1422,East,0.15
Tablet,706,West,0.15
Tablet,550,South,0.15
Tablet,987,West,0.15
Monitor,964,North,0.15
Tablet,1041,South,0.15
Laptop,502,North,0.15
Tablet,1297,West,0.15
Laptop,1214,East,0.15
Phone,1453,South,0.15
Laptop,646,South,0.15
Monitor,325,East,0.15
Laptop,187,East,0.15
Monitor,926,South,0.15
Tablet,594,South,0.15
Tablet,984,South,0.15
Laptop,1179,South,0.15
Monitor,964,West,0.15
Tablet,261,West,0.15
Phone,744,East,0.15
Monitor,670,East,0.15
Phone,1209,West,0.15
Phone,921,East,0.15
